,Agresividad,Bondad,Uso de Magia,Defensa,Item_Ideal
55,-4.725718970222342,-8.03168076041624,4.056376665449714,11.396145999207407,3
56,-6.332440730849088,8.718740099194763,9.324471049046664,-5.045495286793887,1
57,-0.20655914274336534,1.418559455467732,-2.3680539721314333,8.156368946870145,0
58,0.6536658600496045,-1.6860092103532207,-0.9873320155407994,8.881524711565293,0
59,0.07075254091309074,-1.4565855586355394,-0.4815249678312684,7.679607405130539,0
60,-4.281786384934143,4.077440035983393,-1.2051863533849154,-2.1324998735746683,2
61,-8.686826227588972,9.659080308011548,6.63583316540654,-7.472903143077889,1
62,-1.159972393334776,-2.444695152081614,-0.4839410910642161,9.71899375127818,0
63,-8.406963052743505,8.52420765358539,8.258224786052585,-5.686506114585557,1
64,-4.6655296387485095,-8.608625528848233,1.5196109786271825,9.189058829442454,3
65,-2.3670707938289164,2.6741772972222,-2.5332251382815847,-3.5752177479747775,2
66,-4.721788687778313,-10.514836442616362,2.0776221080641735,9.55908837176147,3
67,-1.5469151285820686,-1.2266499958381836,-0.9322612418739841,8.19651933050059,0
68,0.4474143090889029,-0.9213346843146614,-0.1442436310542904,8.857849001173633,0
69,-7.386796005568646,10.409393989536841,-9.713574566520974,-6.707095687449114,4
70,-3.7651419282046046,4.173916788035596,-2.3289789425245493,-2.051343294040473,2
71,-1.4406015157492122,-0.1126029720795948,-0.7451907181196118,8.330792800691246,0
72,-5.943467798069996,8.92984739016395,-7.544164280096484,-5.655640256825503,4
73,-5.108108430778208,4.621872320228333,-0.9559698645542021,-3.2985685339258115,2
74,-0.9183712389122644,-1.5382368518526017,-1.6539919851797924,7.62605202920607,0
75,-5.262315408277187,7.778699364017871,-9.48937693651035,-8.166769898688667,4
76,-7.957600944743438,9.291845964468504,7.868119165830231,-6.215682918525742,1
77,-6.53252482970318,9.171999842665759,-8.013241905520774,-5.2709261964224545,4
78,-3.450539403086672,-9.884695425603415,3.108489828168863,10.714591618548775,3
79,-5.685303308385613,10.462180046282384,9.385356873702834,-6.767459411958408,1
80,-7.948330229054652,9.328902017546879,8.28856751503702,-7.275332924322178,1
81,-4.222273114809325,-8.9175737308945,2.7547432706204567,11.003770036856805,3
82,-4.56809773363307,4.328979951504937,-1.6734606644795518,-4.245816387162578,2
83,-2.2149209809416783,2.1918351058917205,-2.4506808593351774,-4.272064609472641,2
84,-2.472088935815244,-0.5788159330987227,-0.991065364876889,7.325286382714216,0
85,-6.9143613772595,9.283601112950066,10.256374536052544,-4.50344665868448,1
86,-7.569798522727996,9.578970201707676,9.493980413987195,-7.398436749858363,1
87,-0.034149910461326594,-0.5158215079095128,-0.566780934002096,8.18750729109277,0
88,-3.3828247789179415,4.583052438542307,-1.1190676063712672,-2.3985104902651257,2
89,-2.4322973261988627,-9.49205079047861,3.4209038693014606,8.678151512887354,3
90,-5.160915926512363,-9.796464956137505,1.5180503429566576,10.642019433777248,3
91,-8.98112789102127,8.815513370090935,8.8027068767731,-6.635639306831229,1
92,-7.827008444501625,8.263361395581542,7.603490556722914,-6.422652114309574,1
93,-6.598721677912481,-10.727895029239235,2.730076664526604,9.616261615223138,3
94,-3.2404260727914327,-7.479132575363246,3.558047615424297,8.01211595570871,3
95,-6.654850864204005,9.25978596881016,-7.841636137990111,-7.649963862476587,4
96,-8.442376930116211,11.079947429893947,8.782668679546662,-6.473117655710257,1
97,-1.4269119439506248,1.649267331209625,-1.6890441267873069,8.140272068649864,0
98,-0.47834287713556733,-0.9217284419401507,-1.3420175827915912,7.828774180098804,0
99,-7.975261664731317,9.70984647554395,6.921606134216129,-5.722543383089839,1
100,-1.3300516540953746,-0.3646035170350681,-1.416436457457975,8.068592606047075,0
101,-6.684183381473806,7.738837969049339,-8.317412853279507,-6.621998624666012,4
102,-1.4671709442081724,-1.2167226682447687,-0.7770082580785723,8.699482574849679,0
103,-5.9718278644700495,7.762166862985484,-9.549438898036104,-6.3077853658296466,4
104,-6.597360272653643,8.899062886215098,-7.415634601485783,-7.8744085716669705,4
105,-5.506110003048212,10.315568021266904,-7.934290701203907,-5.490424190061144,4
106,-4.855814357544698,-8.907532180827271,3.115172767642528,8.451374998626326,3
107,-6.154994908599452,11.431594292987164,-9.700498251600655,-5.853471254785372,4
108,-7.462340837013135,9.613316130232255,9.878264302912418,-6.706276879516016,1
109,-5.055835039271146,8.627029046920036,11.036884651717418,-6.065536875259301,1
110,-2.3889628368837776,-0.7538390224233248,-0.3509856138071856,6.560445317981557,0
111,-3.369499092279789,-8.629903196481695,1.9246841341302914,8.520376309686371,3
112,-2.6427219591831195,-7.21543637582955,3.1402284388402726,8.679144816993384,3
113,0.36153878958925945,1.199225070667323,0.6258241267559654,6.7868475269011315,0
114,-6.781216163199604,8.67299400145845,-7.473176796963111,-6.079401196704609,4
115,-6.732886706543321,-8.22757216356307,1.6930982867856448,8.548950791087607,3
116,-4.176765356894494,8.985289887943162,-8.302183603076067,-5.406830082473643,4
117,-1.011449630905572,0.4870009870104959,0.029969248635154377,7.649488933347758,0
118,-3.9064127699327282,-8.75132989729523,4.832540628414426,10.498710307080108,3
119,0.7082346228704517,-1.2850615801107508,-0.7319087773586165,9.586729134997864,0
120,-6.492569270012708,8.343565577312878,-9.275044617403994,-6.221545368591079,4
121,-3.3396808635637116,2.8238875647367707,-2.1694118002409155,-4.393702690212651,2
122,-5.70685044863848,-9.552506197087924,3.4145794696919087,9.9489348565478,3
123,-7.205110815337294,9.382311213825531,7.654818943832304,-7.407489867928083,1
124,-4.481458134227767,-8.540333823304866,2.789981732714676,8.403676722951129,3
125,-2.827923646426415,-9.091174688844891,2.6628472869849946,8.443266809902488,3
126,-3.638016982919242,-8.773286537502864,3.964656230672689,9.394232534008626,3
127,-7.058050099640633,9.106777842880659,-9.116633864718501,-6.443377057105096,4
128,-5.665765599003599,12.359841280809732,-10.51310110000719,-6.957483542007372,4
129,-6.709488104200202,8.658785932688133,10.112295127429318,-6.32159375323847,1
130,-5.771858526594106,9.490395199380751,-6.954576227958169,-6.504512417476824,4
131,-4.050504769381605,4.104478196991241,-2.000535535683589,-3.498333021716023,2
132,-6.850904953141632,9.462820176389181,-8.240391010487913,-5.958044226220814,4
133,-5.87349151295465,8.819294498554983,-9.808924505786111,-5.521644118136999,4
134,-8.51003172618232,9.512467595636046,-9.090401866598764,-5.148753849287416,4
135,-8.05641372367666,9.25459074071389,8.165369292846842,-8.45894692776267,1
136,-8.386589831304004,8.215230475816423,9.40296366552797,-5.43483714505404,1
137,0.709307433617645,-0.9799384406667495,-1.8025744978479405,7.9279218606402155,0
138,-2.9234812332854396,4.3506771709906555,-2.1702872165098746,-3.4549101866701077,2
139,-0.9972794356476891,1.8274798035282802,0.47891331399001236,7.786455965063664,0
140,-6.467099233836697,10.094377213607931,-8.29459453896171,-7.591487024205135,4
141,-0.7989512002494186,3.0655887615451953,-3.1140810692928276,-4.126406938709236,2
142,-4.0153905219071,-10.208753670812465,2.149007675968936,9.65106309816202,3
143,-8.853752727992099,10.217366642370335,7.819899064351758,-7.822626147948993,1
144,-3.2804358232850235,-10.101556199174203,2.8136168388183673,9.140107139657385,3
145,-7.369915804022994,10.059284160982912,9.22309315268235,-4.837231850046212,1
146,-6.417275750820717,10.699245831910794,8.153630486951572,-6.1097063961989075,1
147,-3.887882482088699,-8.759991062108291,2.1451504375799275,10.453121860354129,3
148,-7.011921522608373,10.116527014551078,-8.762568703245387,-6.9284090491341885,4
149,-3.25133387152459,4.705557380554369,-4.393736965303688,-2.978758745333237,2
150,-0.2292621429781237,-1.7925501754429216,-1.3675674108013798,8.160609995035443,0
151,-2.742539209803644,2.3177845430508026,-2.18053947716381,-3.1479961698605443,2
152,-6.659561035760404,10.587389097856391,9.442525456649443,-6.292847521231151,1
153,-3.1005323889234293,-9.754123462190726,3.3321188707495866,9.288113343184136,3
154,-7.603982029338321,12.64744884614121,9.222981286933491,-6.446236871527729,1
155,0.44577891885093235,-0.3158041840912806,-1.8141466781332694,8.309388889485193,0
156,-5.5731620493478475,-8.991958695875969,2.285251454243457,9.354685989266576,3
157,-4.096669112240735,-9.545989803514583,3.9995643926887063,8.461395316835887,3
158,-8.519127385412581,9.834168916104014,10.679123508035085,-7.56810944508141,1
159,-6.636722995048597,9.862410601799201,-8.530335092150768,-5.933430171644496,4
160,-7.972762459219606,9.896615879722656,-8.338357368368824,-7.428457567395437,4
161,-2.931853468956554,2.912524869330799,-1.1370658903276696,-1.6058497127568692,2
162,-0.8654848977204935,0.2870987540150516,-1.4406980501065434,8.119652933438486,0
163,-4.772329310305427,-9.117682281371716,3.476563780434746,8.907275907774986,3
164,-2.6326560996185115,4.231231272751593,-1.8288416175938649,-2.9658739286952276,2
165,-0.8982647817088298,-0.2244829520409004,-0.25091085535113344,7.325973234645651,0
166,0.31563587093050205,-1.2790504230236937,-1.0547336962446865,6.471181249133236,0
167,-8.237409768405323,9.554796341385106,8.161569681702238,-7.284288152745866,1
168,-6.52301367584045,9.642625463078751,7.347773705937295,-7.073247350739133,1
169,-0.08666777009091453,-1.525575959730198,-0.8805801767279173,10.283232638569938,0
170,-6.213189159888468,9.384752850725949,-7.491251197086504,-6.76463625491143,4
171,-6.77693676336153,9.589227191871549,-7.090649693098251,-5.584552536288411,4
172,-2.300170893687323,-1.65271156798038,-0.9676961971311471,7.59920098899593,0
173,-4.506372632855116,2.8551448376416806,-0.747459364820966,-1.8728724288053962,2
174,-2.3240512831373055,-8.399237925143964,2.7030067816886003,7.982235045072999,3
175,-8.006363956604536,9.554794037182113,8.205171167366391,-6.912702112973379,1
176,-3.5774519288738933,3.749971199605905,-2.235492491369295,-2.6956946399833273,2
177,-7.412229782588533,9.401461292564413,-8.097617078161726,-6.858754308991524,4
178,-7.99615611268032,9.499078604819868,-9.64477335768725,-5.621331374979812,4
179,-5.633944625676619,10.224480154709056,-7.439788385909054,-6.2225123270337255,4
180,-0.9727167189167578,0.6470874145731027,-0.9903080927555405,6.806623466334502,0
181,-4.971918245166268,9.4979842928409,-6.803168004845474,-6.5247851531997325,4
182,-5.6413197898451495,10.125647298364918,-9.373361558840498,-6.450441812564125,4
183,-4.84306891273821,-7.450711160318603,-0.28027868057136907,9.769168653870038,3
184,-0.6746700618596524,0.3992991367415992,-0.6807038114333879,7.429183480600686,0
185,0.3309304590818529,-2.185324599063955,-3.167127855397822,7.992670858567378,0
186,-3.8058074772214723,-7.53863239278237,4.0693798042839635,10.223388251541698,3
187,-7.8472558223625715,8.183218910004026,8.602363798335897,-6.978856911717844,1
188,-4.573018267054199,3.9131101078848833,-2.3583765391299147,-2.1483119810954494,2
189,-8.193894118456956,10.265463383165848,8.599482782461658,-5.903514722287538,1
190,-6.9430037582273005,9.907463886950142,-7.559599665834449,-5.211265255006981,4
191,-5.043755673851444,-7.6843649092085515,2.0270366783831077,9.148923319403401,3
192,-7.364426201854248,10.082070096945701,8.45132876165405,-7.403565851122232,1
193,-4.8934381105196945,8.887385682020616,-8.070815624875568,-6.8387643716335,4
194,-5.644056371277417,2.447864507046954,-2.6603205878590654,-1.8507746348312393,2
195,-3.8288327945161145,-9.982286950101367,2.6998828085942277,8.618383925706105,3
196,-5.561808381537566,9.355045650385794,-8.00126986643007,-6.553210666672916,4
197,-0.620671804642179,-0.3434922365553511,-1.6136105290532883,9.044184049351111,0
198,-9.138529531192718,9.627978813161377,10.49832020851215,-7.161813716089648,1
199,-2.384779797091615,-8.341546709594473,1.9790598622168822,9.040723826390131,3
200,0.8790266818453243,0.26692983153962124,-1.7528999004046963,9.054595670292983,0
201,-0.23059751386354588,-0.41259529397029443,-2.078040674034718,8.293722604632691,0
202,0.5504046012349624,-1.6556223161081847,-2.2264903321255813,8.064395468129556,0
203,-5.841383509740878,-8.281927173394719,2.9523695741799485,10.057811732498312,3
204,-7.322862162174519,7.937270402188961,-7.3967917131833,-7.0651217932406505,4
205,-8.474812319839781,9.54474668599414,7.839975355362542,-7.184537903669127,1
206,-5.83975867465719,9.114771069109821,-7.9465286925216745,-7.675431370395437,4
207,-6.335430105266889,7.93731638856806,-7.695549922544071,-6.608793947572763,4
208,-0.21681911548415006,1.0731332689080777,-1.0323256289829734,8.985243988658294,0
209,-6.826488734754776,9.553734926088987,-8.58672214793045,-6.694785765657587,4
210,-1.7857267044928857,7.453829540380526,-0.853907881199174,-5.431168631324437,2
211,-3.2915359067090213,3.9315560063664634,-2.3158107154883973,-0.6733792204858617,2
212,-1.1477034883010697,-1.077276100386611,-2.077216430776079,7.1775025530721415,0
213,-7.560495196258208,10.920447057414773,-9.625054896423386,-6.669234896246077,4
214,-4.303473310756624,10.614701028920056,-7.6189476853060185,-6.306529474587695,4
215,-8.878699328342003,9.642042280126235,9.716216968128185,-4.890115894093295,1
216,0.5451926457982595,-1.7593963156152952,-1.3867425573600882,8.616526048868334,0
217,0.1527969565334958,-0.363568423970542,-0.8607222486527021,8.667147988742387,0
218,-6.94321208441128,9.356270059109212,7.600470225171853,-7.921036149819964,1
219,-7.772919275403712,9.736633207985555,8.918428293190003,-6.448839287479948,1
220,-4.478587213507617,2.0677468887504453,-1.8627861328792827,-2.6485637817119083,2
221,-1.2212409296598232,-0.11120131429836988,-0.4171043169044836,8.0901755799146,0
222,-4.218945033257941,-10.495367243855277,2.341234174331637,8.253642164700988,3
223,-7.6007552751318785,11.40246743678779,9.361377414476173,-4.668768796969278,1
224,0.024217276323021453,-1.8630284796334682,-0.07621441955551944,7.155591522600269,0
225,-4.436995192331517,7.264521827674841,-8.460743309984414,-6.281191315150706,4
226,-6.233175253729898,8.580342595744042,9.230829076929849,-8.803429047817758,1
227,-4.455816176527431,4.099216619895044,-2.430092146558127,-4.03511254067314,2
228,-5.922445020236281,10.62590020031688,-8.687031246204349,-5.920574223528682,4
229,-5.816631067821062,8.83495178771728,-7.048673105240381,-6.443483738076037,4
230,-3.6782151541881962,2.826364872638829,-1.1363345530232327,-4.694263056561752,2
231,-7.741400072117837,10.105714558877294,7.48179264849759,-5.9911051056536175,1
232,-6.129943106598516,11.110688372629525,9.34791630883227,-7.219748620057339,1
233,-1.340807325665326,-0.9223130131461185,-1.056397817627634,8.730675898314171,0
234,-2.071139607564927,4.816306750299283,-1.271424325229841,-1.7342032710910669,2
235,-4.264332196337199,-8.591629152975967,2.5537131056167315,10.473212674228435,3
236,-4.362247495492462,3.115402454941945,-1.5412692998785882,-1.2761601228511699,2
237,-3.2991140679233264,1.830189675249571,-2.7737799771387115,-1.985143849393275,2
238,0.228565414497501,-0.5236599584085514,-2.66130851175235,9.820325762553429,0
239,-7.510124050865428,9.474777393702402,7.305894844148648,-7.543587315954541,1
240,-4.722493299833347,-8.491002839828361,1.7637790346723132,10.76168776969281,3
241,-2.3107476937710087,-9.27550491329334,3.566241762096789,8.19707486426305,3
242,-0.3599467404121446,0.0795177969006674,-2.8582051508744626,6.873882892996345,0
243,-3.2697832518573744,2.8126678174669903,-3.5434102286511404,-2.456648003129441,2
244,-3.995372686993766,-8.738755965446913,1.7164682164210907,8.52301553166382,3
245,-4.182861538407005,4.442961247513078,-1.8300020965637145,-3.3137224803379373,2
246,-3.993957339945261,2.606099610250108,-1.9414321158007022,-2.6158366445545154,2
247,-1.7139518877714148,-0.8325328781702117,-1.0723791119228998,7.94449668298915,0
248,-8.072153468763494,9.212547895698876,8.791656323527045,-6.333224696977953,1
249,-5.594331665728939,10.10446602912402,9.770499840249016,-7.896724504215912,1
250,-3.4003852963119847,-8.716629702632307,2.7263577668251138,8.327953791663631,3
251,-4.930439158426319,3.8170368550977476,-1.424529363013558,-4.115701942141612,2
252,-7.874700821848412,9.215969511191842,9.66810003342654,-5.404231103304967,1
253,-1.3944067160639535,3.047167510820785,-1.989347498986724,-1.6112223258401672,2
254,-5.136870487332984,4.150332154896089,-3.5000536258528734,-4.949837679785228,2
255,-0.8908313694627724,-0.6182363248977969,-1.108539482395447,9.078526068965115,0
256,-5.714842624951821,9.028086454389577,-7.7290303305358545,-5.5670363231565725,4
257,-5.642653492150803,1.597676796233759,-0.14067940853263017,-3.037841235639871,2
258,0.03495993810436665,-0.04980187064778341,-2.078896551641069,9.33253729219802,0
259,-0.067328080930079,0.18532212555381056,-1.7922787114578695,7.435786179622292,0
260,-5.760766851427223,9.143137464099974,-7.160388389938182,-9.812610661480335,4
261,-6.0716245120738535,11.134757158571201,-8.56191152599233,-8.727015957621772,4
262,-6.559454805721457,9.376242827309278,9.496510082095025,-7.3602079684851,1
263,-4.356206458036446,3.0364653255179803,-1.7967730960418464,-3.3561174401713565,2
264,-6.665648781047588,9.404396436825108,-9.463433301549905,-6.329082424384728,4
265,-5.745733317125417,11.26939463385725,7.896688996941581,-6.3146813439664005,1
266,-6.250465019561102,10.133716078857,-7.450012077239766,-5.250950742184515,4
267,-5.686948580881321,-9.652275935936377,3.8014964263509605,7.611182566270184,3
268,-5.604928995358653,8.835329550882392,-6.898027409937061,-5.968768401217954,4
269,-5.298670306468686,9.88936645786722,-7.272432560333907,-5.5434942279538895,4
270,-6.418860346553909,9.870570892673468,-6.906380801328136,-8.250249457463687,4
271,1.409227811307081,0.1958624925250141,-2.41966935658078,7.199749965205362,0
272,0.3896438217480349,0.32436736129659904,-0.767938296297941,9.702845083057042,0
273,-2.5738813624929957,2.777611824426886,-0.860578310115951,-4.6419841833427125,2
274,-0.21285335890842955,0.5664695753329518,-2.417871108988115,9.095608297741718,0
275,-5.48928338650024,-7.919794797738499,2.820807028901556,8.483791593193805,3
276,-6.736612108048746,9.147099364218453,-10.329296373090386,-7.363731729147264,4
277,-4.6217069921892735,4.430071380757397,-1.6088865223613067,-2.650779624846514,2
278,-3.0718759268170945,3.988167098378891,-2.514943532296563,-1.5190165419694224,2
279,-4.496124556371689,-9.228817067648333,3.8887458606823957,9.368774342493543,3
280,-3.79300583760894,2.2064143059031838,-2.8220665575022856,-1.0408500912836705,2
281,-0.8889101024034722,-0.044788816091506145,0.01123118171915971,8.406817874083076,0
282,1.0873097000305783,0.8097246745053104,-2.1882459230296463,6.0596773110879285,0
283,-4.872484092928878,-6.976754753188066,1.794477545187187,9.611681874451026,3
284,-6.298108957796562,9.930159918187757,-8.727868528279812,-6.597365764834526,4
285,-4.946778511639883,8.70154519859463,-9.280359099528688,-6.3841047929287615,4
286,-7.199841682061381,10.733429795466803,9.9689165317724,-7.244228232469942,1
287,-3.597193041755544,4.81764909271647,-2.016906195233699,-0.9602041592032484,2
288,-1.0130415007728186,-0.2673485238331239,-0.6672662512553711,8.58162620337295,0
289,-5.236956126219207,-8.836006909310678,1.1508409926513854,10.148660076833545,3
290,-7.875595954910024,9.431987439695988,-8.1222138384687,-6.220043937289738,4
291,-5.237088358399564,-8.421778139401344,0.975472860978557,9.197664815018397,3
292,-0.9744069839513914,-0.8217366436602072,2.1637993068309855,8.370961188901935,0
293,-4.1088213888344125,-9.999712286419657,3.944128090508306,9.724099741954781,3
294,-7.995798360625205,10.297255473051248,8.920352267886015,-5.0592167436869,1
295,-9.115966187922538,10.589977498586487,9.312185526330731,-8.406737289686161,1
296,-2.0922752470337342,-1.5582552088506203,-0.12616991270424815,8.607418201194264,0
297,-6.527298157788909,10.312017129292117,-9.136466276682656,-7.616192304662185,4
298,-7.33671031550236,9.671116168717333,10.005754679998258,-6.0911984333328695,1
299,1.091553308271728,-0.9865036369541349,-0.015925275143227946,7.707391846615844,0
300,-0.4961369687628916,-0.7502286674222813,-1.136864591025148,9.35793100717024,0
301,-7.540550411035893,10.752236706646805,-7.5832998997433085,-6.145303276015593,4
302,-2.459909521452192,1.3151879755187559,-2.5948314964196078,-3.629075895563788,2
303,0.6274495383567207,-0.5466876048025455,-1.0596365450624057,6.440720596906878,0
304,-6.610929756778908,8.20627395939005,-7.65332678924957,-6.74931957624216,4
305,-6.717115510767669,8.902235672264702,8.509417098992678,-7.1726215060360765,1
306,0.04781211316202555,-1.3881364170661774,-1.727552083275183,8.314417588998129,0
307,-5.643893291083769,10.338669543238066,-8.633145277699155,-7.795541649272577,4
308,-5.302219287028953,-9.189323143163424,5.745814597118665,8.885133269472934,3
309,-6.956578354575203,10.061106592117838,7.040960424652446,-6.712455764750967,1
310,-1.2577900804120365,-0.4142588597004541,-1.6066645588800474,10.341984359120003,0
311,-0.02668368162292989,-0.3250253483947787,-2.8706108044277974,7.241057276731646,0
312,-6.214553101695013,9.775301488809859,-8.53442282606793,-6.110689504919396,4
313,-5.033402119207636,8.726193421928054,-9.69301538622925,-7.700454723833384,4
314,-0.6946145681224901,-3.4838443360838633,0.1370937925751341,9.871255468587544,0
315,-6.023569798007714,11.268362815633177,-7.311043890212666,-5.347026517183585,4
316,-1.8968743036934461,0.09924861578740118,0.36966457341729964,9.212741957336062,0
317,0.8938243778612922,0.3307652115785168,-0.029291902921322555,7.907820451278935,0
318,-3.160140241881949,2.4401584975990898,-2.2006905645379757,-2.5675724241061726,2
319,-6.8435976248360095,8.636619479593895,-7.814304206599296,-6.015502213174217,4
320,-3.583912677498071,-8.051038857167546,1.7718505763536683,9.830452921268842,3
321,-4.407870221019584,-9.430789407964193,1.9892592798294186,10.242117711682722,3
322,-0.6982390508375095,0.7499877438579894,-2.543984120119569,8.800168094326697,0
323,-7.2843981348437845,10.349381525338442,7.913192210671832,-7.013251678285389,1
324,-8.7165104523755,10.589879802160457,8.024273798337926,-5.598764931441061,1
325,-3.955000130646643,-10.699887037660908,3.029703728212535,11.002285216855686,3
326,-7.5657701873543015,10.906683165945427,9.385996059966999,-7.132640402868581,1
327,-7.971082720854952,11.00632247799702,8.035163461949722,-8.455588627835906,1
328,-3.830247243449715,-9.36480616143379,3.7619369857674725,9.361488258364068,3
329,-7.286250656335,10.70663253541859,9.791383820788276,-6.271853132408352,1
330,-1.9502880684812882,0.6016072508572252,-0.952883062967088,8.312234337150414,0
331,-5.664567087284441,10.462329881121699,-7.970280254498844,-6.881368473792573,4
332,-0.12667505361703602,0.10623478381585338,-0.6321318624549157,9.05689570852495,0
333,-4.409463567802669,-8.386367046084622,1.4556182789147674,9.078100846713253,3
334,-0.5734745022996733,0.06775388791639647,-2.1745342705796618,9.154998079801329,0
335,-7.644107052124424,10.275377326439086,8.111307164272123,-6.0367095723581885,1
336,-6.378065847708455,9.016037431152059,8.945155429149576,-6.908867570082638,1
337,-5.706710389938481,-7.990181938703495,4.033410768017835,9.34923848940367,3
338,-2.562040544512914,4.57968480804754,-1.4125049238102312,-3.89972931886512,2
339,0.33641891796958645,-1.4284065327057318,-2.348720739757267,8.761142531651434,0
340,-4.444940277744109,-8.772384831208665,3.3924037809338756,9.48509476240446,3
341,-6.895296171430476,9.685035122617618,-5.421742238983576,-8.302202636630463,4
342,-0.7150701165138664,-0.8815841810790893,0.7311232994228845,8.993141703027696,0
343,-3.078632226351486,6.083503846952336,-1.8767771505168003,-4.17153643172935,2
344,-5.313336773668589,3.646887365014486,-1.4685729944749477,-3.7661838068464046,2
345,-4.196384608978911,-8.886998364126686,5.070953301698419,8.162874187814829,3
346,-7.444178536516793,9.151657620474246,7.991567772551644,-6.657824105933569,1
347,-5.784338125387793,6.576704750250405,-1.8555383609991993,-2.5576653085304346,2
348,-3.167060507499327,-8.348142639829327,3.2550276829649216,8.118417294142878,3
349,-6.603715987158504,-8.976360957465374,2.6637319307845804,10.18255375158936,3
350,-3.6600437363027347,2.4259224520969007,-2.2277898493567374,-4.065971278776585,2
351,-4.866446283166917,9.372020082856729,-7.604177081044918,-7.01393129189215,4
